,last_reported,station_id,Available bikes,Mechanical bikes,Ebike,weekday,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte,Municipi
8645,2020-01-20,318,3.21875,0.5347222222222222,2.6840277777777777,Monday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8646,2020-01-21,318,10.10763888888889,0.0,10.10763888888889,Tuesday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8647,2020-01-22,318,5.736111111111111,0.11458333333333333,5.621527777777778,Wednesday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8648,2020-01-23,318,3.5902777777777777,0.08333333333333333,3.5069444444444446,Thursday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8649,2020-01-24,318,1.2229965156794425,0.0627177700348432,1.1602787456445993,Friday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8650,2020-01-27,318,1.4871794871794872,0.07179487179487179,1.4153846153846155,Monday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8651,2020-01-28,318,3.4340277777777777,0.3680555555555556,3.0659722222222223,Tuesday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8652,2020-01-29,318,1.6180555555555556,0.12152777777777778,1.4965277777777777,Wednesday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8653,2020-01-30,318,0.9236111111111112,0.0798611111111111,0.84375,Thursday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8654,2020-01-31,318,1.0731707317073171,0.0975609756097561,0.975609756097561,Friday,"C/ CARTAGENA, 368",ELECTRICBIKESTATION,41.4133076,2.1712937,65,"C/ CARTAGENA, 368",8025,27,"41.4133076,2.1712937",el Baix Guinardó,Horta-Guinardó,Barcelona
8655,2020-01-01,319,12.463667820069205,10.560553633217992,1.9031141868512111,Wednesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8656,2020-01-02,319,11.940972222222221,9.274305555555555,2.6666666666666665,Thursday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8657,2020-01-03,319,10.354166666666666,7.569444444444445,2.7847222222222223,Friday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8658,2020-01-04,319,17.40277777777778,13.739583333333334,3.6631944444444446,Saturday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8659,2020-01-05,319,9.239583333333334,7.09375,2.1458333333333335,Sunday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8660,2020-01-06,319,10.82986111111111,9.930555555555555,0.8993055555555556,Monday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8661,2020-01-07,319,13.697916666666666,13.034722222222221,0.6631944444444444,Tuesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8662,2020-01-08,319,10.090277777777779,9.145833333333334,0.9444444444444444,Wednesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8663,2020-01-09,319,5.427083333333333,3.8819444444444446,1.5451388888888888,Thursday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8664,2020-01-10,319,10.46875,9.32638888888889,1.1423611111111112,Friday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8665,2020-01-11,319,6.97212543554007,6.090592334494773,0.8815331010452961,Saturday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8666,2020-01-12,319,4.833333333333333,3.2152777777777777,1.6180555555555556,Sunday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8667,2020-01-13,319,9.260416666666666,8.354166666666666,0.90625,Monday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8668,2020-01-14,319,6.958333333333333,4.309027777777778,2.6493055555555554,Tuesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8669,2020-01-15,319,7.885416666666667,6.732638888888889,1.1527777777777777,Wednesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8670,2020-01-16,319,7.609756097560975,6.177700348432055,1.4320557491289199,Thursday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8671,2020-01-17,319,8.335640138408305,6.598615916955017,1.7370242214532872,Friday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8672,2020-01-18,319,1.6354166666666667,0.6909722222222222,0.9444444444444444,Saturday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8673,2020-01-19,319,2.96875,1.9861111111111112,0.9826388888888888,Sunday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8674,2020-01-20,319,13.215277777777779,11.350694444444445,1.8645833333333333,Monday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8675,2020-01-21,319,8.083333333333334,7.40625,0.6770833333333334,Tuesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8676,2020-01-22,319,8.100694444444445,6.965277777777778,1.1354166666666667,Wednesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8677,2020-01-23,319,13.440972222222221,11.95486111111111,1.4861111111111112,Thursday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8678,2020-01-24,319,8.581881533101045,7.7177700348432055,0.8641114982578397,Friday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8679,2020-01-27,319,12.805128205128206,12.117948717948718,0.6871794871794872,Monday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8680,2020-01-28,319,5.625,2.388888888888889,3.236111111111111,Tuesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8681,2020-01-29,319,7.829861111111111,6.635416666666667,1.1944444444444444,Wednesday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8682,2020-01-30,319,10.621527777777779,9.065972222222221,1.5555555555555556,Thursday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8683,2020-01-31,319,10.372822299651569,9.522648083623693,0.8501742160278746,Friday,"C/ SAGUÉS, 1",ELECTRICBIKESTATION,41.393741399999996,2.1455022,51,"C/ SAGUÉS, 1",8021,31,"41.393741399999996,2.1455022",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8684,2020-01-01,320,6.826388888888889,6.534722222222222,0.2916666666666667,Wednesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8685,2020-01-02,320,5.559027777777778,5.010416666666667,0.5486111111111112,Thursday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8686,2020-01-03,320,6.541666666666667,5.892361111111111,0.6493055555555556,Friday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8687,2020-01-04,320,10.135416666666666,7.677083333333333,2.4583333333333335,Saturday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8688,2020-01-05,320,3.8020833333333335,2.2604166666666665,1.5416666666666667,Sunday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8689,2020-01-06,320,2.6354166666666665,1.9652777777777777,0.6701388888888888,Monday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8690,2020-01-07,320,2.3229166666666665,1.6701388888888888,0.6527777777777778,Tuesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8691,2020-01-08,320,7.274305555555555,5.020833333333333,2.2534722222222223,Wednesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8692,2020-01-09,320,3.1597222222222223,2.361111111111111,0.7986111111111112,Thursday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8693,2020-01-10,320,8.413194444444445,7.197916666666667,1.2152777777777777,Friday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8694,2020-01-11,320,8.195121951219512,7.003484320557491,1.1916376306620209,Saturday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8695,2020-01-12,320,7.597222222222222,6.927083333333333,0.6701388888888888,Sunday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8696,2020-01-13,320,3.8159722222222223,1.46875,2.3472222222222223,Monday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8697,2020-01-14,320,3.9756944444444446,2.9965277777777777,0.9791666666666666,Tuesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8698,2020-01-15,320,6.454861111111111,3.423611111111111,3.03125,Wednesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8699,2020-01-16,320,6.527777777777778,4.739583333333333,1.7881944444444444,Thursday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8700,2020-01-17,320,7.770833333333333,7.055555555555555,0.7152777777777778,Friday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8701,2020-01-18,320,4.930555555555555,3.1909722222222223,1.7395833333333333,Saturday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8702,2020-01-19,320,8.260416666666666,7.125,1.1354166666666667,Sunday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8703,2020-01-20,320,9.475694444444445,8.069444444444445,1.40625,Monday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8704,2020-01-21,320,18.29861111111111,17.958333333333332,0.3402777777777778,Tuesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8705,2020-01-22,320,12.065972222222221,10.166666666666666,1.8993055555555556,Wednesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8706,2020-01-23,320,2.5555555555555554,0.8194444444444444,1.7361111111111112,Thursday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8707,2020-01-24,320,5.526132404181185,4.2508710801393725,1.2752613240418118,Friday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8708,2020-01-27,320,7.964102564102564,6.38974358974359,1.5743589743589743,Monday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8709,2020-01-28,320,6.190972222222222,4.1875,2.0034722222222223,Tuesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8710,2020-01-29,320,6.430555555555555,5.944444444444445,0.4861111111111111,Wednesday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8711,2020-01-30,320,8.975694444444445,6.097222222222222,2.8784722222222223,Thursday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8712,2020-01-31,320,5.2787456445993035,3.857142857142857,1.421602787456446,Friday,"VÍA AUGUSTA, 109",ELECTRICBIKESTATION,41.401136,2.1479824,71,"VÍA AUGUSTA, 109",8006,27,"41.401136,2.1479824",Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Barcelona
8713,2020-01-01,321,5.291666666666667,4.378472222222222,0.9131944444444444,Wednesday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8714,2020-01-02,321,11.01736111111111,8.631944444444445,2.3854166666666665,Thursday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8715,2020-01-03,321,4.486111111111111,2.7777777777777777,1.7083333333333333,Friday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8716,2020-01-04,321,13.027777777777779,11.163194444444445,1.8645833333333333,Saturday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8717,2020-01-05,321,3.1041666666666665,0.8229166666666666,2.28125,Sunday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8718,2020-01-06,321,6.076388888888889,2.673611111111111,3.4027777777777777,Monday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8719,2020-01-07,321,6.597444089456869,3.198083067092652,3.4856230031948883,Tuesday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8720,2020-01-08,321,7.190114068441065,3.4752851711026618,3.840304182509506,Wednesday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8721,2020-01-09,321,7.173611111111111,4.659722222222222,2.513888888888889,Thursday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8722,2020-01-10,321,7.555555555555555,4.6875,2.8680555555555554,Friday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8723,2020-01-11,321,5.735191637630662,1.470383275261324,4.264808362369338,Saturday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8724,2020-01-12,321,11.177083333333334,9.350694444444445,1.8263888888888888,Sunday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8725,2020-01-13,321,4.090277777777778,2.9409722222222223,1.1493055555555556,Monday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8726,2020-01-14,321,4.524305555555555,3.0868055555555554,1.4375,Tuesday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8727,2020-01-15,321,2.9097222222222223,1.84375,1.0659722222222223,Wednesday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8728,2020-01-16,321,5.8125,4.0,1.8125,Thursday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8729,2020-01-17,321,4.927083333333333,1.9861111111111112,2.9409722222222223,Friday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8730,2020-01-18,321,6.847222222222222,4.861111111111111,1.9861111111111112,Saturday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8731,2020-01-19,321,8.07638888888889,6.371527777777778,1.7048611111111112,Sunday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8732,2020-01-20,321,7.010416666666667,4.142361111111111,2.8680555555555554,Monday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
8733,2020-01-21,321,12.322916666666666,9.461805555555555,2.861111111111111,Tuesday,"C/ SANT HERMENEGILD, 30",ELECTRICBIKESTATION,41.403152899999995,2.1445842999999996,79,"C/ SANT HERMENEGILD, 30",8006,27,"41.403152899999995,2.1445842999999996",el Putget i Farró,Sarrià-Sant Gervasi,Barcelona
